time,data
2024/05/28 23:19:31.314533668,"[3, 0, 0, 3, -2, 1, 1, 2]"
2024/05/28 23:19:31.320545300,"[3, -2, 2, -3, 3, 0, 3, 0]"
2024/05/28 23:19:31.320567811,"[-1, 4, 3, -2, 8, -1, 4, -1]"
2024/05/28 23:19:31.336179233,"[-2, 2, 2, -4, 7, 2, 3, -2]"
2024/05/28 23:19:31.336203101,"[1, 0, -3, 1, 3, -5, -1, 0]"
2024/05/28 23:19:31.336876920,"[0, -1, -5, 1, -6, -5, -2, 2]"
2024/05/28 23:19:31.336899653,"[-2, -3, -2, 4, -6, -4, -5, 2]"
2024/05/28 23:19:31.358168884,"[-2, -5, -2, 5, 2, 1, -4, -1]"
2024/05/28 23:19:31.358183477,"[-1, -2, -4, 4, 1, 2, -3, -2]"
2024/05/28 23:19:31.358976422,"[-2, 2, -1, 0, 1, 0, 1, -2]"
2024/05/28 23:19:31.358987941,"[1, 2, -1, -4, 2, -4, 0, 0]"
2024/05/28 23:19:31.374357198,"[-3, 1, 6, -6, 0, -3, 2, -2]"
2024/05/28 23:19:31.374371214,"[-1, 0, 4, -8, 2, -3, 3, -1]"
2024/05/28 23:19:31.380417282,"[-1, -2, -2, -2, -1, 0, -1, 0]"
2024/05/28 23:19:31.380439939,"[-4, -2, -3, 5, 0, 3, -3, -4]"
2024/05/28 23:19:31.395527070,"[-1, -4, -4, -1, 0, 4, -4, -3]"
2024/05/28 23:19:31.395550260,"[-1, -5, 1, -7, -3, 3, -3, -1]"
2024/05/28 23:19:31.403093160,"[1, 0, 0, -2, -5, 2, 1, -2]"
2024/05/28 23:19:31.403116384,"[-3, 1, 2, 1, -3, -1, 1, 2]"
2024/05/28 23:19:31.418361627,"[-1, 3, 1, 3, 1, -4, -1, 1]"
2024/05/28 23:19:31.418376648,"[-2, -2, -2, -1, -3, -1, 0, 1]"
2024/05/28 23:19:31.419078265,"[0, -2, 1, 5, 1, -1, -2, -1]"
2024/05/28 23:19:31.419106204,"[5, 3, -2, 5, 1, 1, -1, -2]"
2024/05/28 23:19:31.434131131,"[1, 1, 3, 0, 0, 0, -1, 1]"
2024/05/28 23:19:31.434143381,"[-3, 3, -3, -4, 1, 1, 1, 0]"
2024/05/28 23:19:31.440191003,"[-1, 3, 2, -2, -3, -5, -1, 1]"
2024/05/28 23:19:31.440209186,"[-3, -7, -3, -5, 1, -4, 0, 0]"
2024/05/28 23:19:31.455016740,"[3, -3, -2, -4, 2, 1, -2, -2]"
2024/05/28 23:19:31.455032904,"[1, 0, 0, -3, 4, 5, 0, -2]"
2024/05/28 23:19:31.462575314,"[1, -1, -1, 1, 1, 2, -1, -3]"
2024/05/28 23:19:31.462592195,"[1, 2, 5, 2, 1, 1, 0, -1]"
2024/05/28 23:19:31.478782378,"[-1, -2, -4, 2, -3, -2, -1, 2]"
2024/05/28 23:19:31.478804676,"[-4, -1, -2, 3, -6, -3, -1, -1]"
2024/05/28 23:19:31.479428268,"[-4, 3, 0, 0, 1, -3, 2, 2]"
2024/05/28 23:19:31.479443474,"[1, 2, 0, 2, 1, -1, -1, -1]"
2024/05/28 23:19:31.494398610,"[3, -4, -4, -2, 1, -2, 1, 0]"
2024/05/28 23:19:31.494412041,"[7, -2, 0, 0, 4, 0, -2, 3]"
2024/05/28 23:19:31.500351929,"[5, -2, -1, -1, -1, 3, -4, 0]"
2024/05/28 23:19:31.500373271,"[0, -4, 0, 0, -3, 5, -5, -2]"
2024/05/28 23:19:31.515354777,"[-4, -1, 0, -2, -2, 0, 1, 1]"
2024/05/28 23:19:31.515376168,"[-5, -2, 2, 2, 1, -2, 1, -2]"
2024/05/28 23:19:31.522836496,"[-5, -2, 1, 1, 4, -5, 3, -1]"
2024/05/28 23:19:31.522856931,"[-3, 1, -3, -1, -1, -1, 2, 0]"
2024/05/28 23:19:31.538565279,"[0, 1, -5, 5, -1, 1, -1, 0]"
2024/05/28 23:19:31.538585407,"[1, 0, -2, 2, -4, 4, 1, 1]"
2024/05/28 23:19:31.539443111,"[-4, -5, -4, -4, 2, 4, -2, 0]"
2024/05/28 23:19:31.539464470,"[-4, 3, -2, -3, 0, 0, -2, -1]"
2024/05/28 23:19:31.554406782,"[1, 1, 5, -1, -1, -2, 0, 1]"
2024/05/28 23:19:31.554424254,"[2, -3, 2, 1, 1, -6, -2, 1]"
2024/05/28 23:19:31.560423420,"[2, -2, 0, 5, 4, -2, -1, -3]"
2024/05/28 23:19:31.560440812,"[0, 1, 1, 8, -1, 0, 0, 2]"
2024/05/28 23:19:31.575419975,"[1, 7, 2, 1, -2, 1, 2, -1]"
2024/05/28 23:19:31.575437072,"[-1, 3, -6, 3, -2, 2, 3, -1]"
2024/05/28 23:19:31.582857114,"[-2, 0, -4, -4, -1, 2, 0, 1]"
2024/05/28 23:19:31.582874103,"[-3, -7, -7, -3, 0, -3, 0, -2]"
2024/05/28 23:19:31.598633807,"[-4, -5, -2, -6, -3, -2, -3, 1]"
2024/05/28 23:19:31.598657796,"[-3, 2, 9, -1, -5, -6, 0, -3]"
2024/05/28 23:19:31.599348827,"[-2, -1, 1, -4, 0, 0, -1, -3]"
2024/05/28 23:19:31.599362347,"[3, -7, 1, -4, -1, 0, 1, 0]"
2024/05/28 23:19:31.614428281,"[3, -2, 0, -4, 0, 3, 0, 0]"
2024/05/28 23:19:31.614442197,"[5, -3, -1, 2, 2, 3, 0, 1]"
2024/05/28 23:19:31.620434842,"[-3, 1, 1, 0, 1, -5, 3, 2]"
2024/05/28 23:19:31.620454114,"[-2, -1, 5, -4, 2, 2, -1, 0]"
2024/05/28 23:19:31.635450039,"[-3, 3, 2, 0, 2, 1, 0, -1]"
2024/05/28 23:19:31.635466758,"[-5, 0, -4, 4, 2, 0, -3, -2]"
2024/05/28 23:19:31.642901964,"[-1, -2, -4, -5, -1, -1, -1, -1]"
2024/05/28 23:19:31.642918629,"[-1, 1, -2, 1, -5, -4, 1, 3]"
2024/05/28 23:19:31.658527868,"[-1, -2, -1, -6, 1, -3, 0, 1]"
2024/05/28 23:19:31.658544945,"[1, 6, 0, -2, 0, 3, -2, 3]"
2024/05/28 23:19:31.659331047,"[1, 0, 1, 4, -1, 1, -3, -1]"
2024/05/28 23:19:31.659348021,"[3, -1, -6, -13, -2, -1, 1, -2]"
2024/05/28 23:19:31.674283761,"[1, 9, 2, 7, 1, -2, -3, -5]"
2024/05/28 23:19:31.674297353,"[0, -3, -2, -5, -5, -3, 2, -3]"
2024/05/28 23:19:31.680421880,"[1, -5, -4, -2, 2, -2, 2, -1]"
2024/05/28 23:19:31.680438786,"[-1, -1, -2, 14, 1, -1, -1, 1]"
2024/05/28 23:19:31.695402500,"[1, 2, -1, 17, 1, 1, 1, 0]"
2024/05/28 23:19:31.695419677,"[-2, -2, -13, -41, -8, -2, -5, 0]"
2024/05/28 23:19:31.702766804,"[-2, -2, 3, 8, -4, 4, -2, 0]"
2024/05/28 23:19:31.702783091,"[9, 2, -1, -7, -6, 3, -6, -2]"
2024/05/28 23:19:31.718530282,"[-2, -14, -4, -16, 3, 4, 0, -2]"
2024/05/28 23:19:31.718548472,"[0, -2, -5, -3, 9, 5, 6, 2]"
2024/05/28 23:19:31.719345121,"[-1, 1, -11, -65, -5, -2, -3, 3]"
2024/05/28 23:19:31.719362475,"[-2, 9, 2, -10, 0, -4, -3, 2]"
2024/05/28 23:19:31.732898871,"[2, 6, 3, -7, 0, -6, 4, -1]"
2024/05/28 23:19:31.732915869,"[0, -5, 13, 22, 1, -5, -4, -3]"
2024/05/28 23:19:31.740367198,"[3, 0, 5, 12, 0, -6, 1, 1]"
2024/05/28 23:19:31.740384384,"[-3, 0, 8, 20, -4, 6, 16, 4]"
2024/05/28 23:19:31.755299710,"[-5, -2, -4, -11, 5, 1, 3, 0]"
2024/05/28 23:19:31.755316959,"[1, 1, 10, 34, -9, -1, 3, 0]"
2024/05/28 23:19:31.762811024,"[10, 18, 4, -20, 18, 2, -17, -6]"
2024/05/28 23:19:31.762828023,"[-4, -14, -10, 2, -1, -10, 8, 4]"
2024/05/28 23:19:31.778492692,"[-6, -9, -11, 32, -4, 1, -1, -3]"
2024/05/28 23:19:31.778509952,"[-15, -38, -17, -41, -11, -2, -4, -3]"
2024/05/28 23:19:31.779362966,"[9, 27, 25, 9, 0, 1, -4, -5]"
2024/05/28 23:19:31.779380274,"[2, -8, 2, -39, 3, 3, -7, -5]"
2024/05/28 23:19:31.794324406,"[9, 28, -6, -70, -8, 3, 1, 4]"
2024/05/28 23:19:31.794341058,"[10, 26, 6, 70, -2, -2, -6, 6]"
2024/05/28 23:19:31.800279035,"[-12, 8, -2, -39, -3, 1, -4, -5]"
2024/05/28 23:19:31.800292663,"[-13, -36, -3, -42, -18, -5, -9, -3]"
2024/05/28 23:19:31.815366957,"[-19, 6, 4, 110, 12, 1, 15, -10]"
2024/05/28 23:19:31.815380786,"[10, 6, 6, 103, 9, -2, 18, 10]"
2024/05/28 23:19:31.822909110,"[10, -7, -37, -52, -17, -1, 10, 13]"
2024/05/28 23:19:31.822927031,"[-19, -12, 26, 60, 12, -2, -11, -22]"
2024/05/28 23:19:31.838522644,"[28, 63, 32, -77, -11, -16, 12, 7]"
2024/05/28 23:19:31.838540487,"[-1, -40, -20, 79, 64, 27, 24, 18]"
2024/05/28 23:19:31.839230681,"[-6, 1, -21, -71, -53, -2, 34, 5]"
2024/05/28 23:19:31.839248106,"[7, 10, 22, 66, 28, 7, 33, 13]"
2024/05/28 23:19:31.854299930,"[-23, -51, -29, -30, 5, -11, -11, 16]"
2024/05/28 23:19:31.854313629,"[-10, -36, -2, -16, -23, -20, 13, 1]"
2024/05/28 23:19:31.860271049,"[-14, -13, -4, 37, 11, -8, -24, -16]"
2024/05/28 23:19:31.860289260,"[22, -4, 20, 109, 17, 9, -29, 46]"
2024/05/28 23:19:31.875340574,"[-5, -21, -24, -65, 3, 10, 104, 3]"
2024/05/28 23:19:31.875353499,"[-6, 37, 50, 43, 8, 5, 98, -8]"
2024/05/28 23:19:31.882861607,"[-12, -3, 31, 43, 28, 3, 68, 14]"
2024/05/28 23:19:31.882879904,"[-2, -59, -76, -85, -34, -3, -64, 14]"
2024/05/28 23:19:31.898736885,"[-19, -68, 8, 127, 51, 12, -128, -12]"
2024/05/28 23:19:31.898756266,"[-9, -23, -38, -128, -44, -21, -128, -22]"
2024/05/28 23:19:31.899484730,"[-23, 53, 38, 43, 20, 4, -116, -38]"
2024/05/28 23:19:31.899503344,"[66, 80, 55, -16, 23, -4, -13, -7]"
2024/05/28 23:19:31.912999001,"[-17, -47, -37, 15, -4, -1, -88, -21]"
2024/05/28 23:19:31.913017382,"[6, 45, -35, -110, -24, 7, 19, -32]"
2024/05/28 23:19:31.920547733,"[12, 5, 14, 90, 2, 4, 66, 22]"
2024/05/28 23:19:31.920566451,"[-37, -67, -31, -47, 34, 6, 83, -13]"
2024/05/28 23:19:31.935462464,"[39, 92, 51, -57, -83, -56, 90, 16]"
2024/05/28 23:19:31.935481131,"[-16, 26, 24, 50, 21, -17, 42, 23]"
2024/05/28 23:19:31.943019113,"[13, -86, -93, -118, -32, 2, 0, 0]"
2024/05/28 23:19:31.943037718,"[-9, 27, 54, -5, -1, 13, 9, -12]"
2024/05/28 23:19:31.958624498,"[-5, -15, -46, 36, -3, 34, 17, -7]"
2024/05/28 23:19:31.958637575,"[-27, -52, -2, 112, 23, 13, -5, 3]"
2024/05/28 23:19:31.959412250,"[9, -31, 7, 57, -6, 1, 38, 24]"
2024/05/28 23:19:31.959425177,"[4, 67, -34, -124, -26, -2, 82, -11]"
2024/05/28 23:19:31.973013575,"[14, 84, 25, 63, 77, 14, 71, -1]"
2024/05/28 23:19:31.973033224,"[8, -91, -20, -103, -58, -8, 45, -6]"
2024/05/28 23:19:31.980617004,"[-1, 60, -12, 42, -14, -4, 6, -16]"
2024/05/28 23:19:31.980637847,"[2, -4, 17, 31, -6, -9, -38, -9]"
2024/05/28 23:19:31.995519946,"[12, 13, 41, 39, 53, 6, -3, -18]"
2024/05/28 23:19:31.995538880,"[16, -15, -49, -86, -50, -13, 6, -14]"
2024/05/28 23:19:32.3021409,"[11, 8, 54, 107, 75, 14, -5, 3]"
2024/05/28 23:19:32.3041325,"[-6, 41, 18, 59, -17, -5, -18, 9]"
2024/05/28 23:19:32.18464716,"[1, -27, -55, -81, -68, -6, -7, 29]"
2024/05/28 23:19:32.18484587,"[-14, 11, 38, 43, 50, 19, -8, -1]"
2024/05/28 23:19:32.19165088,"[31, -8, 11, 23, -31, -7, 24, 30]"
2024/05/28 23:19:32.19178359,"[-9, -12, -30, -19, 17, 4, 1, 8]"
2024/05/28 23:19:32.32778247,"[-16, -39, -25, -42, -28, 1, -9, -3]"
2024/05/28 23:19:32.32797685,"[39, 78, 71, 127, 44, 8, -68, -3]"
2024/05/28 23:19:32.40387761,"[-27, -35, -34, -120, -31, -13, -18, -14]"
2024/05/28 23:19:32.40407297,"[-10, -6, -27, -41, -13, -4, 2, -17]"
2024/05/28 23:19:32.55285285,"[-3, 13, 11, -21, -8, 0, 15, -6]"
2024/05/28 23:19:32.55304393,"[-12, -13, -9, -38, 5, -5, 21, 3]"
2024/05/28 23:19:32.62891437,"[2, 16, 7, 38, 16, 4, 17, -3]"
2024/05/28 23:19:32.62910267,"[1, 0, -3, 40, 3, 4, 26, -3]"
2024/05/28 23:19:32.78565824,"[2, -9, 14, -16, -4, 1, -12, -5]"
2024/05/28 23:19:32.78584264,"[5, 14, 2, -6, -3, 4, -7, 2]"
2024/05/28 23:19:32.79495142,"[-7, -10, 9, 14, 1, -2, 9, -6]"
2024/05/28 23:19:32.79507801,"[-2, 1, -6, -6, -11, -7, -16, -10]"
2024/05/28 23:19:32.92769552,"[2, -25, 13, 6, -2, -2, -7, 0]"
2024/05/28 23:19:32.92785308,"[5, 11, -7, -14, 0, -4, -21, -47]"
2024/05/28 23:19:32.100540319,"[-5, -2, -9, -21, -1, -6, -76, -14]"
2024/05/28 23:19:32.100561414,"[-5, -25, -3, -25, -5, -3, -38, -21]"
2024/05/28 23:19:32.115514111,"[0, -1, 6, 8, 0, -1, -85, -16]"
2024/05/28 23:19:32.115527688,"[-1, 20, -3, -23, -7, 6, -29, -9]"
2024/05/28 23:19:32.122960007,"[-3, 3, 1, -3, -3, 4, 97, -44]"
2024/05/28 23:19:32.122985755,"[2, 32, 0, 24, -1, -2, 50, 21]"
2024/05/28 23:19:32.138750035,"[-4, 13, -1, 16, 6, 0, 126, -5]"
2024/05/28 23:19:32.138764370,"[2, 21, -10, -12, -4, -4, 24, 1]"
2024/05/28 23:19:32.139323245,"[3, -7, -4, 20, 1, -3, -6, 33]"
2024/05/28 23:19:32.139345460,"[3, -7, 1, 37, 3, -5, 105, 24]"
2024/05/28 23:19:32.152793052,"[-5, -18, -1, 29, -3, -2, 63, 39]"
2024/05/28 23:19:32.152819614,"[-6, -29, -2, -8, 0, 1, 127, 62]"
2024/05/28 23:19:32.160370195,"[-5, -3, 2, 61, 1, 1, 108, -4]"
2024/05/28 23:19:32.160416866,"[-10, -8, 0, 16, 0, 0, 2, -25]"
2024/05/28 23:19:32.175187491,"[-13, -9, 4, 68, 0, 0, 127, -16]"
2024/05/28 23:19:32.175213433,"[1, -12, 1, -28, 4, 4, 7, -63]"
2024/05/28 23:19:32.182733718,"[3, -24, 0, -60, 6, 3, -88, -4]"
2024/05/28 23:19:32.182759984,"[7, -11, -2, -75, 0, -4, -31, -16]"
2024/05/28 23:19:32.198580263,"[3, 0, 0, 10, 6, 2, -84, 26]"
2024/05/28 23:19:32.198605630,"[0, 3, -3, -110, 1, 1, -58, 63]"
2024/05/28 23:19:32.199442241,"[3, 11, 2, 15, 2, 4, -108, 24]"
2024/05/28 23:19:32.199468074,"[2, -12, -4, 35, -4, -2, -118, 6]"
2024/05/28 23:19:32.221227248,"[2, -15, -6, 73, -1, -2, -70, 13]"
2024/05/28 23:19:32.221253470,"[3, 4, 0, 127, -4, 0, -13, -3]"
2024/05/28 23:19:32.222031161,"[0, 2, 4, 106, -2, -1, -1, 4]"
2024/05/28 23:19:32.222056932,"[1, -1, 7, 125, -2, 0, -19, 11]"
2024/05/28 23:19:32.235432326,"[-2, 3, 4, 17, -3, 0, -45, 3]"
2024/05/28 23:19:32.235458616,"[-4, 9, -2, 33, -5, -5, 10, 13]"
2024/05/28 23:19:32.243091253,"[-6, -8, -5, -47, -2, -4, 28, -32]"
2024/05/28 23:19:32.243117693,"[-5, -2, -6, -49, 1, -1, 26, -5]"
2024/05/28 23:19:32.258506551,"[-1, 2, 2, -73, -2, 0, 0, -5]"
2024/05/28 23:19:32.258533121,"[-2, 0, -1, -23, 3, -1, -22, 0]"
2024/05/28 23:19:32.259245149,"[2, -1, 3, -39, -4, 0, -17, 11]"
2024/05/28 23:19:32.259285575,"[7, -1, -2, 4, -1, 2, -4, 2]"
2024/05/28 23:19:32.272963214,"[5, 1, 0, -13, 2, -2, -20, -5]"
2024/05/28 23:19:32.272989246,"[-6, -12, -5, -9, 1, -2, -29, 4]"
2024/05/28 23:19:32.280336266,"[-1, 12, 2, -5, -1, -3, -3, 10]"
2024/05/28 23:19:32.280361985,"[-3, -1, -1, -14, -3, 2, 16, 10]"
2024/05/28 23:19:32.295381048,"[3, -3, 3, -46, -1, 1, 1, -7]"
2024/05/28 23:19:32.295407244,"[2, -6, -5, 10, -2, -1, -6, -4]"
2024/05/28 23:19:32.302885734,"[-5, -5, -9, 7, -3, -4, 9, -2]"
2024/05/28 23:19:32.302911647,"[-3, -5, -4, -20, -2, -1, -3, -4]"
2024/05/28 23:19:32.318563356,"[6, 6, 8, -20, -2, -4, -15, -7]"
2024/05/28 23:19:32.318589725,"[-1, 1, 1, 31, 2, 0, 5, -2]"
2024/05/28 23:19:32.319432452,"[-2, 0, 2, -24, -1, 3, 17, 0]"
2024/05/28 23:19:32.319458012,"[-2, 1, 4, 9, 0, -2, -2, -9]"
2024/05/28 23:19:32.333003360,"[3, 3, 3, 11, 2, -1, -3, -10]"
2024/05/28 23:19:32.333028400,"[-2, -6, -5, -19, -1, 0, 5, -10]"
2024/05/28 23:19:32.340548090,"[-2, -8, -2, -2, -1, 1, 0, 0]"
2024/05/28 23:19:32.340573824,"[-5, -4, -4, -2, -1, 2, -3, -2]"
2024/05/28 23:19:32.355526285,"[-4, -2, 2, 32, -3, 1, -10, -5]"
2024/05/28 23:19:32.355552751,"[2, 7, 1, 15, -3, -3, -5, -3]"
2024/05/28 23:19:32.362880340,"[-3, -2, -3, -4, 1, -2, -9, -8]"
2024/05/28 23:19:32.362906535,"[2, -9, -4, -9, -2, 0, -5, -3]"
2024/05/28 23:19:32.377918122,"[3, 8, -5, -16, -2, 3, -2, -1]"
2024/05/28 23:19:32.377931672,"[2, 6, 4, 2, 2, 1, -2, 2]"
2024/05/28 23:19:32.386216136,"[2, 7, 7, -5, 4, -6, 8, 7]"
2024/05/28 23:19:32.386229360,"[0, 1, 3, -3, 4, -4, 10, 6]"
2024/05/28 23:19:32.392877730,"[2, -5, 1, -32, -3, 1, 0, 4]"
2024/05/28 23:19:32.392903028,"[1, -3, -1, -9, -3, 1, 0, 1]"
2024/05/28 23:19:32.400439625,"[-1, -4, 5, -4, 1, 2, 1, 1]"
2024/05/28 23:19:32.400463990,"[0, -3, -1, 27, -4, -1, -5, 6]"
2024/05/28 23:19:32.415547391,"[-3, -8, -6, 2, 0, 1, -9, 1]"
2024/05/28 23:19:32.415576823,"[0, -3, -2, -7, -2, -1, -8, -1]"
2024/05/28 23:19:32.422929873,"[1, -2, -5, -14, -2, 1, -3, 1]"
2024/05/28 23:19:32.422954134,"[-4, 5, -1, -10, -1, -5, 2, 2]"
2024/05/28 23:19:32.437919085,"[-3, -2, -2, -14, 0, -3, 1, -1]"
2024/05/28 23:19:32.437941968,"[-4, 7, 6, -7, -2, 0, 1, 1]"
2024/05/28 23:19:32.446051775,"[0, -6, -2, 10, 3, 1, 4, 0]"
2024/05/28 23:19:32.446074899,"[-1, -3, -3, -2, 0, 1, 6, -2]"
2024/05/28 23:19:32.452796469,"[-1, 1, -5, -5, -1, -3, 0, -2]"
2024/05/28 23:19:32.452810560,"[-1, 5, -2, 7, -2, -1, 2, -2]"
2024/05/28 23:19:32.460349106,"[0, 2, -1, 1, 0, -1, 10, 3]"
2024/05/28 23:19:32.460362649,"[-2, 5, 3, -3, -2, -3, 10, 1]"
2024/05/28 23:19:32.475278145,"[2, 1, 1, -10, -3, -3, 6, -1]"
2024/05/28 23:19:32.475293839,"[1, 2, 1, 3, 2, -1, 5, -1]"
2024/05/28 23:19:32.482837652,"[1, 2, -5, 0, -1, 3, -1, -2]"
2024/05/28 23:19:32.482850674,"[1, 0, -4, -8, -1, 1, -2, -3]"
2024/05/28 23:19:32.497765759,"[1, -7, -3, -2, -1, 3, 2, -2]"
2024/05/28 23:19:32.497780107,"[-3, -5, -1, 5, -4, 5, 1, -3]"
2024/05/28 23:19:32.506080169,"[0, -1, 4, 1, 0, 1, 1, -1]"
2024/05/28 23:19:32.506093193,"[0, -4, 3, 6, 3, 0, -3, -2]"
2024/05/28 23:19:32.521008696,"[1, 1, 3, -12, -2, 0, -6, 0]"
2024/05/28 23:19:32.521023100,"[1, 0, -4, -7, 0, -1, -6, -4]"
2024/05/28 23:19:32.521696798,"[-7, 1, -3, -1, -1, 0, -3, 2]"
2024/05/28 23:19:32.521709798,"[-4, 3, -3, 1, -1, 0, -1, -1]"
2024/05/28 23:19:32.535512277,"[-4, -2, -1, 6, 1, -3, -4, -2]"
2024/05/28 23:19:32.535530880,"[-4, 1, 3, -10, 2, -4, 1, 1]"
2024/05/28 23:19:32.542957790,"[0, 3, -1, -2, 1, -2, -2, 1]"
2024/05/28 23:19:32.542980800,"[0, 0, -2, 4, 2, 1, -4, -2]"
2024/05/28 23:19:32.557892405,"[0, -1, -6, 1, -1, -1, -3, -2]"
2024/05/28 23:19:32.557914400,"[3, 3, -2, 7, -2, 1, 0, 1]"
2024/05/28 23:19:32.566189364,"[-1, -6, 0, 10, -2, 0, 1, -5]"
2024/05/28 23:19:32.566213983,"[6, -3, 5, 0, -1, 1, 1, 1]"
2024/05/28 23:19:32.581156886,"[-2, -11, 0, 0, -2, -3, 0, -5]"
2024/05/28 23:19:32.581181043,"[5, 5, 4, -3, -2, -3, 1, -3]"
2024/05/28 23:19:32.581796772,"[0, 1, -1, 3, -5, -2, 4, 0]"
2024/05/28 23:19:32.581820076,"[-2, 1, -1, -2, 0, 0, 2, 1]"
2024/05/28 23:19:32.595331548,"[-4, -1, 0, 1, 5, 0, 1, 3]"
2024/05/28 23:19:32.595353909,"[0, -3, -4, 0, 1, -3, 0, 3]"
2024/05/28 23:19:32.602865729,"[2, 0, -7, -7, 1, -1, -1, 2]"
2024/05/28 23:19:32.602888494,"[-1, -2, -6, -4, 0, 0, 1, -3]"
2024/05/28 23:19:32.618036453,"[-3, 1, 4, -1, 1, 1, 1, 1]"
2024/05/28 23:19:32.618054125,"[-3, -5, 3, 2, 1, 2, -2, 4]"
2024/05/28 23:19:32.626079891,"[1, 3, 1, -7, 3, 0, 1, 0]"
2024/05/28 23:19:32.626093081,"[-1, -3, -1, 1, -3, 1, 1, 2]"
2024/05/28 23:19:32.641211442,"[0, 0, 0, 0, -2, -2, -3, -1]"
2024/05/28 23:19:32.641234855,"[-1, -3, 1, 15, 0, 1, -3, -3]"
2024/05/28 23:19:32.641916186,"[-3, 1, 0, 3, -5, -2, -2, -2]"
2024/05/28 23:19:32.641939513,"[-3, 1, -4, 1, 4, 2, 1, 0]"
2024/05/28 23:19:32.655535339,"[-3, 4, 2, -3, 0, 1, 3, -5]"
2024/05/28 23:19:32.655548789,"[-1, 2, -2, -5, -1, 3, 3, -1]"
2024/05/28 23:19:32.663004811,"[3, -1, 2, -4, -1, 5, 1, 3]"
2024/05/28 23:19:32.663028144,"[2, 1, 2, -7, -2, -1, 3, 4]"
2024/05/28 23:19:32.678006439,"[1, 0, -2, 0, 1, -1, -1, 2]"
2024/05/28 23:19:32.678030321,"[-3, -3, -4, -2, 4, -5, -4, 1]"
2024/05/28 23:19:32.686300835,"[-1, -1, 2, 14, 2, -4, -4, -1]"
2024/05/28 23:19:32.686326334,"[5, 2, 2, 0, -2, -3, -1, -1]"
2024/05/28 23:19:32.701103789,"[0, -2, -4, -4, 0, -2, 2, 1]"
2024/05/28 23:19:32.701127628,"[0, 2, -3, -8, 1, -3, 6, -1]"
2024/05/28 23:19:32.701959232,"[-3, 1, -6, -11, -2, -1, 3, -1]"
2024/05/28 23:19:32.701981357,"[-1, 0, -1, -2, -3, 1, -2, -4]"
2024/05/28 23:19:32.715666139,"[2, 3, 1, -3, -2, 2, 0, -2]"
2024/05/28 23:19:32.715694636,"[-3, 0, -1, 2, -2, 0, 4, 0]"
2024/05/28 23:19:32.723083267,"[-3, -2, 5, 1, 3, -4, 2, 3]"
2024/05/28 23:19:32.723107774,"[-1, -2, 7, 6, 0, -3, 1, 1]"
2024/05/28 23:19:32.738023604,"[-1, -3, 1, 1, -4, 2, -3, -1]"
2024/05/28 23:19:32.738036889,"[0, 2, -2, 4, -3, 0, -3, -2]"
2024/05/28 23:19:32.746098037,"[0, 1, -3, -3, -1, -1, 0, -1]"
2024/05/28 23:19:32.746111129,"[-4, 0, -4, -7, 1, 2, 0, -2]"
2024/05/28 23:19:32.761135063,"[0, 3, -3, 0, 2, 0, -3, -3]"
2024/05/28 23:19:32.761158507,"[1, -8, -2, 3, 4, 0, -4, -2]"
2024/05/28 23:19:32.761839593,"[1, -6, 0, -1, -1, 2, -3, -2]"
2024/05/28 23:19:32.761852684,"[-5, -6, 3, 3, 2, -3, 0, 0]"
2024/05/28 23:19:32.775144914,"[-2, -2, 1, -1, 0, -3, 2, 1]"
2024/05/28 23:19:32.775158549,"[-2, -2, -2, 2, -2, -1, 2, 0]"
2024/05/28 23:19:32.782895724,"[0, 3, -2, 6, -1, -2, -1, -2]"
2024/05/28 23:19:32.782919228,"[4, 2, -3, -2, -2, 0, -3, 4]"
2024/05/28 23:19:32.797902473,"[2, 2, -4, 0, -5, -2, -2, -1]"
2024/05/28 23:19:32.797926917,"[1, 2, -4, -1, -2, -2, 0, 0]"
2024/05/28 23:19:32.806144427,"[1, -3, -3, -4, 0, -2, 2, 0]"
2024/05/28 23:19:32.806168133,"[0, -3, -3, -2, -2, 3, -5, -1]"
2024/05/28 23:19:32.821128585,"[-3, -4, -1, 2, 1, 1, -4, 0]"
2024/05/28 23:19:32.821153346,"[3, 0, 1, 1, -2, 5, 0, 1]"
2024/05/28 23:19:32.821920992,"[-3, 1, 3, -2, -1, 1, -1, 0]"
2024/05/28 23:19:32.821945344,"[-3, -4, 5, 3, 3, -1, 2, 1]"
2024/05/28 23:19:32.835508665,"[-1, 0, 6, -1, 1, -2, 4, 4]"
2024/05/28 23:19:32.835531819,"[-2, -2, 1, -4, -4, -2, 2, -1]"
2024/05/28 23:19:32.843711671,"[-1, -2, -2, -2, -2, -1, 4, -1]"
2024/05/28 23:19:32.843735804,"[1, 2, -4, -3, -2, -3, 2, -1]"
